VAL;ST;Len;Type;Min;Max;Description
VAL;TPLN;4;N;8.82;10.0;protein_8.82_10.0
VAL;TPLN;4;N;10.0;11.3;protein_10.0_11.3
VAL;TPLN;4;N;11.3;13.2;protein_11.3_13.2
VAL;TPLN;4;N;13.2;16.9;protein_13.2_16.9
NAME;TPLN;4;N;;;protein
VAL;PROT2;6;N;12.44;284.96;protein-in_12.44_284.96
VAL;PROT2;6;N;284.96;358.94;protein-in_284.96_358.94
VAL;PROT2;6;N;358.94;436.88;protein-in_358.94_436.88
VAL;PROT2;6;N;436.88;542.58;protein-in_436.88_542.58
VAL;PROT2;7;N;542.58;1405.57;protein-in_542.58_1405.57
NAME;PROT2;7;N;;;protein-in
VAL;PSI;5;N;4.91;21.24;psi_4.91_21.24
VAL;PSI;5;N;21.24;34.23;psi_21.24_34.23
VAL;PSI;5;N;34.23;53.03;psi_34.23_53.03
VAL;PSI;5;N;53.03;91.26;psi_53.03_91.26
VAL;PSI;6;N;91.26;447.37;psi_91.26_447.37
NAME;PSI;6;N;;;psi
VAL;PYR;8;N;15274.4;22056.44;pyridoxine_15274.4_22056.44
VAL;PYR;8;N;22056.44;26970.01;pyridoxine_22056.44_26970.01
VAL;PYR;8;N;26970.01;35718.28;pyridoxine_26970.01_35718.28
VAL;PYR;7;N;35718.28;56227.8;pyridoxine_35718.28_56227.8
VAL;PYR;10;N;56227.8;3408967.93;pyridoxine_56227.8_3408967.93
NAME;PYR;10;N;;;pyridoxine
VAL;PYRO;8;N;6910.21;21423.78;pyroglutamic_6910.21_21423.78
VAL;PYRO;8;N;21423.78;33356.61;pyroglutamic_21423.78_33356.61
VAL;PYRO;8;N;33356.61;50055.45;pyroglutamic_33356.61_50055.45
VAL;PYRO;8;N;50055.45;97204.61;pyroglutamic_50055.45_97204.61
VAL;PYRO;9;N;97204.61;546010.32;pyroglutamic_97204.61_546010.32
NAME;PYRO;9;N;;;pyroglutamic
VAL;PYRNS;4;N;0.0;0.04;pyruvic-acid-ns_0.0_0.04
VAL;PYRNS;4;N;0.04;0.08;pyruvic-acid-ns_0.04_0.08
VAL;PYRNS;4;N;0.08;0.21;pyruvic-acid-ns_0.08_0.21
NAME;PYRNS;4;N;;;pyruvic-acid-ns
VAL;PYRNU;4;N;0.0;3.59;pyruvic-acid-nu_0.0_3.59
VAL;PYRNU;4;N;3.59;5.12;pyruvic-acid-nu_3.59_5.12
VAL;PYRNU;5;N;5.12;15.27;pyruvic-acid-nu_5.12_15.27
NAME;PYRNU;5;N;;;pyruvic-acid-nu
VAL;RHT;6;N;232.5;275.74;r/ht_232.5_275.74
VAL;RHT;6;N;275.74;313.94;r/ht_275.74_313.94
VAL;RHT;6;N;313.94;347.38;r/ht_313.94_347.38
VAL;RHT;6;N;347.38;390.42;r/ht_347.38_390.42
VAL;RHT;5;N;390.42;611.1;r/ht_390.42_611.1
NAME;RHT;5;N;;;r/ht
VAL;RBC;4;N;3.69;4.34;rbc_3.69_4.34
VAL;RBC;4;N;4.34;4.62;rbc_4.34_4.62
VAL;RBC;3;N;4.62;4.8;rbc_4.62_4.8
VAL;RBC;4;N;4.8;5.04;rbc_4.8_5.04
VAL;RBC;4;N;5.04;6.09;rbc_5.04_6.09
NAME;RBC;4;N;;;rbc
VAL;RBC120;4;N;0.01;0.03;rbc-12-0_0.01_0.03
VAL;RBC120;4;N;0.03;0.05;rbc-12-0_0.03_0.05
VAL;RBC120;4;N;0.05;0.07;rbc-12-0_0.05_0.07
VAL;RBC120;4;N;0.07;0.09;rbc-12-0_0.07_0.09
VAL;RBC120;4;N;0.09;0.22;rbc-12-0_0.09_0.22
NAME;RBC120;4;N;;;rbc-12-0
VAL;RBC140;4;N;0.24;0.51;rbc-14-0_0.24_0.51
VAL;RBC140;4;N;0.51;0.58;rbc-14-0_0.51_0.58
VAL;RBC140;4;N;0.58;0.65;rbc-14-0_0.58_0.65
VAL;RBC140;4;N;0.65;0.75;rbc-14-0_0.65_0.75
VAL;RBC140;4;N;0.75;1.28;rbc-14-0_0.75_1.28
NAME;RBC140;4;N;;;rbc-14-0
VAL;RBC150;4;N;0.06;0.11;rbc-15-0_0.06_0.11
VAL;RBC150;4;N;0.11;0.12;rbc-15-0_0.11_0.12
VAL;RBC150;4;N;0.12;0.13;rbc-15-0_0.12_0.13
VAL;RBC150;4;N;0.13;0.15;rbc-15-0_0.13_0.15
VAL;RBC150;4;N;0.15;0.22;rbc-15-0_0.15_0.22
NAME;RBC150;4;N;;;rbc-15-0
VAL;RBC200;4;N;0.06;0.09;rbc-20-0_0.06_0.09
VAL;RBC200;3;N;0.09;0.1;rbc-20-0_0.09_0.1
VAL;RBC200;4;N;0.1;0.11;rbc-20-0_0.1_0.11
VAL;RBC200;4;N;0.11;0.13;rbc-20-0_0.11_0.13
VAL;RBC200;4;N;0.13;0.19;rbc-20-0_0.13_0.19
NAME;RBC200;4;N;;;rbc-20-0
VAL;RBC220;4;N;0.05;0.07;rbc-22-0_0.05_0.07
VAL;RBC220;4;N;0.07;0.08;rbc-22-0_0.07_0.08
VAL;RBC220;4;N;0.08;0.09;rbc-22-0_0.08_0.09
VAL;RBC220;4;N;0.09;0.09;rbc-22-0_0.09_0.09
VAL;RBC220;4;N;0.09;0.15;rbc-22-0_0.09_0.15
NAME;RBC220;4;N;;;rbc-22-0
VAL;RBC2219;4;N;0.04;0.07;rbc-22-1n-9_0.04_0.07
VAL;RBC2219;4;N;0.07;0.09;rbc-22-1n-9_0.07_0.09
VAL;RBC2219;4;N;0.09;0.12;rbc-22-1n-9_0.09_0.12
VAL;RBC2219;4;N;0.12;0.18;rbc-22-1n-9_0.12_0.18
VAL;RBC2219;3;N;0.18;0.7;rbc-22-1n-9_0.18_0.7
NAME;RBC2219;3;N;;;rbc-22-1n-9
VAL;RBC2246;4;N;1.05;1.83;rbc-22-4n-6_1.05_1.83
VAL;RBC2246;4;N;1.83;2.22;rbc-22-4n-6_1.83_2.22
VAL;RBC2246;4;N;2.22;2.54;rbc-22-4n-6_2.22_2.54
VAL;RBC2246;4;N;2.54;2.98;rbc-22-4n-6_2.54_2.98
VAL;RBC2246;4;N;2.98;4.19;rbc-22-4n-6_2.98_4.19
NAME;RBC2246;4;N;;;rbc-22-4n-6
VAL;RBC240;4;N;0.09;0.14;rbc-24-0_0.09_0.14
VAL;RBC240;4;N;0.14;0.17;rbc-24-0_0.14_0.17
VAL;RBC240;4;N;0.17;0.19;rbc-24-0_0.17_0.19
VAL;RBC240;4;N;0.19;0.21;rbc-24-0_0.19_0.21
VAL;RBC240;4;N;0.21;0.29;rbc-24-0_0.21_0.29
NAME;RBC240;4;N;;;rbc-24-0
VAL;RBCAA;5;N;9.61;16.86;rbc-aa-20-4n6_9.61_16.86
VAL;RBCAA;5;N;16.86;18.06;rbc-aa-20-4n6_16.86_18.06
VAL;RBCAA;5;N;18.06;19.35;rbc-aa-20-4n6_18.06_19.35
VAL;RBCAA;5;N;19.35;20.71;rbc-aa-20-4n6_19.35_20.71
VAL;RBCAA;5;N;20.71;24.39;rbc-aa-20-4n6_20.71_24.39
NAME;RBCAA;5;N;;;rbc-aa-20-4n6
VAL;RBCALA;4;N;0.02;0.05;rbc-ala-18-3n3_0.02_0.05
VAL;RBCALA;4;N;0.05;0.07;rbc-ala-18-3n3_0.05_0.07
VAL;RBCALA;4;N;0.07;0.11;rbc-ala-18-3n3_0.07_0.11
VAL;RBCALA;4;N;0.11;0.16;rbc-ala-18-3n3_0.11_0.16
VAL;RBCALA;4;N;0.16;0.36;rbc-ala-18-3n3_0.16_0.36
NAME;RBCALA;4;N;;;rbc-ala-18-3n3
VAL;RBCALL;4;N;0.03;0.17;rbc-all-trans-c18-1_0.03_0.17
VAL;RBCALL;3;N;0.17;0.2;rbc-all-trans-c18-1_0.17_0.2
VAL;RBCALL;4;N;0.2;0.23;rbc-all-trans-c18-1_0.2_0.23
VAL;RBCALL;4;N;0.23;0.26;rbc-all-trans-c18-1_0.23_0.26
VAL;RBCALL;4;N;0.26;0.43;rbc-all-trans-c18-1_0.26_0.43
NAME;RBCALL;4;N;;;rbc-all-trans-c18-1
VAL;RBCC;4;N;0.75;1.32;rbc-c22-5n-3_0.75_1.32
VAL;RBCC;4;N;1.32;1.51;rbc-c22-5n-3_1.32_1.51
VAL;RBCC;4;N;1.51;1.75;rbc-c22-5n-3_1.51_1.75
VAL;RBCC;4;N;1.75;2.02;rbc-c22-5n-3_1.75_2.02
VAL;RBCC;4;N;2.02;3.25;rbc-c22-5n-3_2.02_3.25
NAME;RBCC;4;N;;;rbc-c22-5n-3
VAL;RBCDG;4;N;0.76;1.27;rbc-dgla-20-3n6_0.76_1.27
VAL;RBCDG;4;N;1.27;1.42;rbc-dgla-20-3n6_1.27_1.42
VAL;RBCDG;4;N;1.42;1.57;rbc-dgla-20-3n6_1.42_1.57
VAL;RBCDG;4;N;1.57;1.78;rbc-dgla-20-3n6_1.57_1.78
VAL;RBCDG;4;N;1.78;3.92;rbc-dgla-20-3n6_1.78_3.92
NAME;RBCDG;4;N;;;rbc-dgla-20-3n6
VAL;RBCDH;4;N;1.19;2.93;rbc-dha-22-6n3_1.19_2.93
VAL;RBCDH;4;N;2.93;3.69;rbc-dha-22-6n3_2.93_3.69
VAL;RBCDH;4;N;3.69;4.38;rbc-dha-22-6n3_3.69_4.38
VAL;RBCDH;4;N;4.38;5.09;rbc-dha-22-6n3_4.38_5.09
VAL;RBCDH;4;N;5.09;8.03;rbc-dha-22-6n3_5.09_8.03
NAME;RBCDH;4;N;;;rbc-dha-22-6n3
VAL;RBCDPA;4;N;0.12;0.26;rbc-dpa-22-5n3_0.12_0.26
VAL;RBCDPA;3;N;0.26;0.3;rbc-dpa-22-5n3_0.26_0.3
VAL;RBCDPA;4;N;0.3;0.33;rbc-dpa-22-5n3_0.3_0.33
VAL;RBCDPA;3;N;0.33;0.4;rbc-dpa-22-5n3_0.33_0.4
VAL;RBCDPA;4;N;0.4;0.62;rbc-dpa-22-5n3_0.4_0.62
NAME;RBCDPA;4;N;;;rbc-dpa-22-5n3
VAL;RBCEIC;4;N;0.14;0.21;rbc-eicosadienoic-20-2n6_0.14_0.21
VAL;RBCEIC;4;N;0.21;0.23;rbc-eicosadienoic-20-2n6_0.21_0.23
VAL;RBCEIC;4;N;0.23;0.25;rbc-eicosadienoic-20-2n6_0.23_0.25
VAL;RBCEIC;4;N;0.25;0.28;rbc-eicosadienoic-20-2n6_0.25_0.28
VAL;RBCEIC;4;N;0.28;0.44;rbc-eicosadienoic-20-2n6_0.28_0.44
NAME;RBCEIC;4;N;;;rbc-eicosadienoic-20-2n6
VAL;RBCEPA;4;N;0.11;0.29;rbc-epa-20-5n3_0.11_0.29
VAL;RBCEPA;4;N;0.29;0.42;rbc-epa-20-5n3_0.29_0.42
VAL;RBCEPA;4;N;0.42;0.54;rbc-epa-20-5n3_0.42_0.54
VAL;RBCEPA;4;N;0.54;0.72;rbc-epa-20-5n3_0.54_0.72
VAL;RBCEPA;3;N;0.72;1.6;rbc-epa-20-5n3_0.72_1.6
NAME;RBCEPA;3;N;;;rbc-epa-20-5n3
VAL;RBCEPD;4;N;2.1;4.58;rbc-epa-dha_2.1_4.58
VAL;RBCEPD;4;N;4.58;5.38;rbc-epa-dha_4.58_5.38
VAL;RBCEPD;4;N;5.38;6.13;rbc-epa-dha_5.38_6.13
VAL;RBCEPD;4;N;6.13;6.81;rbc-epa-dha_6.13_6.81
VAL;RBCEPD;5;N;6.81;11.11;rbc-epa-dha_6.81_11.11
NAME;RBCEPD;5;N;;;rbc-epa-dha
VAL;RBCGLA;4;N;0.03;0.04;rbc-gla-18-3n6_0.03_0.04
VAL;RBCGLA;4;N;0.04;0.05;rbc-gla-18-3n6_0.04_0.05
VAL;RBCGLA;4;N;0.05;0.06;rbc-gla-18-3n6_0.05_0.06
VAL;RBCGLA;4;N;0.06;0.07;rbc-gla-18-3n6_0.06_0.07
VAL;RBCGLA;4;N;0.07;0.15;rbc-gla-18-3n6_0.07_0.15
NAME;RBCGLA;4;N;;;rbc-gla-18-3n6
VAL;RBCGON;4;N;0.13;0.22;rbc-gondoic-20-1n9_0.13_0.22
VAL;RBCGON;4;N;0.22;0.23;rbc-gondoic-20-1n9_0.22_0.23
VAL;RBCGON;4;N;0.23;0.26;rbc-gondoic-20-1n9_0.23_0.26
VAL;RBCGON;4;N;0.26;0.28;rbc-gondoic-20-1n9_0.26_0.28
VAL;RBCGON;4;N;0.28;0.37;rbc-gondoic-20-1n9_0.28_0.37
NAME;RBCGON;4;N;;;rbc-gondoic-20-1n9
VAL;RBCLIN;5;N;5.36;10.15;rbc-linoleic-18-2n6_5.36_10.15
VAL;RBCLIN;5;N;10.15;11.13;rbc-linoleic-18-2n6_10.15_11.13
VAL;RBCLIN;5;N;11.13;11.92;rbc-linoleic-18-2n6_11.13_11.92
VAL;RBCLIN;4;N;11.92;13.2;rbc-linoleic-18-2n6_11.92_13.2
VAL;RBCLIN;5;N;13.2;20.49;rbc-linoleic-18-2n6_13.2_20.49
NAME;RBCLIN;5;N;;;rbc-linoleic-18-2n6
VAL;RBCMAR;4;N;0.17;0.26;rbc-margaric-17-0_0.17_0.26
VAL;RBCMAR;4;N;0.26;0.28;rbc-margaric-17-0_0.26_0.28
VAL;RBCMAR;3;N;0.28;0.3;rbc-margaric-17-0_0.28_0.3
VAL;RBCMAR;4;N;0.3;0.33;rbc-margaric-17-0_0.3_0.33
VAL;RBCMAR;4;N;0.33;0.47;rbc-margaric-17-0_0.33_0.47
NAME;RBCMAR;4;N;;;rbc-margaric-17-0
VAL;RBCMUF;5;N;10.85;15.75;rbc-mufa_10.85_15.75
VAL;RBCMUF;5;N;15.75;16.85;rbc-mufa_15.75_16.85
VAL;RBCMUF;5;N;16.85;17.75;rbc-mufa_16.85_17.75
VAL;RBCMUF;5;N;17.75;18.79;rbc-mufa_17.75_18.79
VAL;RBCMUF;5;N;18.79;23.99;rbc-mufa_18.79_23.99
NAME;RBCMUF;5;N;;;rbc-mufa
VAL;RBCN6N3;4;N;2.19;4.39;rbc-n6-n3_2.19_4.39
VAL;RBCN6N3;3;N;4.39;5.1;rbc-n6-n3_4.39_5.1
VAL;RBCN6N3;3;N;5.1;6.0;rbc-n6-n3_5.1_6.0
VAL;RBCN6N3;4;N;6.0;7.01;rbc-n6-n3_6.0_7.01
VAL;RBCN6N3;4;N;7.01;14.1;rbc-n6-n3_7.01_14.1
NAME;RBCN6N3;4;N;;;rbc-n6-n3
VAL;RBCNER;4;N;0.05;0.11;rbc-nervonic-24-1n9_0.05_0.11
VAL;RBCNER;4;N;0.11;0.13;rbc-nervonic-24-1n9_0.11_0.13
VAL;RBCNER;4;N;0.13;0.15;rbc-nervonic-24-1n9_0.13_0.15
VAL;RBCNER;4;N;0.15;0.18;rbc-nervonic-24-1n9_0.15_0.18
VAL;RBCNER;3;N;0.18;0.3;rbc-nervonic-24-1n9_0.18_0.3
NAME;RBCNER;3;N;;;rbc-nervonic-24-1n9
VAL;RBCOLE;5;N;9.11;13.85;rbc-oleic-18-1n9_9.11_13.85
VAL;RBCOLE;5;N;13.85;14.79;rbc-oleic-18-1n9_13.85_14.79
VAL;RBCOLE;5;N;14.79;15.68;rbc-oleic-18-1n9_14.79_15.68
VAL;RBCOLE;4;N;15.68;16.6;rbc-oleic-18-1n9_15.68_16.6
VAL;RBCOLE;5;N;16.6;20.62;rbc-oleic-18-1n9_16.6_20.62
NAME;RBCOLE;5;N;;;rbc-oleic-18-1n9
VAL;RBCOM3;4;N;2.35;5.04;rbc-omega-3_2.35_5.04
VAL;RBCOM3;4;N;5.04;5.99;rbc-omega-3_5.04_5.99
VAL;RBCOM3;4;N;5.99;6.72;rbc-omega-3_5.99_6.72
VAL;RBCOM3;4;N;6.72;7.59;rbc-omega-3_6.72_7.59
VAL;RBCOM3;5;N;7.59;12.11;rbc-omega-3_7.59_12.11
NAME;RBCOM3;5;N;;;rbc-omega-3
VAL;RBCOM6;5;N;19.34;32.07;rbc-omega-6_19.34_32.07
VAL;RBCOM6;5;N;32.07;34.44;rbc-omega-6_32.07_34.44
VAL;RBCOM6;5;N;34.44;36.08;rbc-omega-6_34.44_36.08
VAL;RBCOM6;5;N;36.08;37.55;rbc-omega-6_36.08_37.55
VAL;RBCOM6;5;N;37.55;43.66;rbc-omega-6_37.55_43.66
NAME;RBCOM6;5;N;;;rbc-omega-6
VAL;RBCPAL;5;N;16.74;20.09;rbc-palmitic-16-0_16.74_20.09
VAL;RBCPAL;5;N;20.09;21.07;rbc-palmitic-16-0_20.09_21.07
VAL;RBCPAL;5;N;21.07;22.06;rbc-palmitic-16-0_21.07_22.06
VAL;RBCPAL;5;N;22.06;23.77;rbc-palmitic-16-0_22.06_23.77
VAL;RBCPAL;5;N;23.77;32.91;rbc-palmitic-16-0_23.77_32.91
NAME;RBCPAL;5;N;;;rbc-palmitic-16-0
VAL;RBCPOL;4;N;0.09;0.24;rbc-palmitoleic-16-1n7_0.09_0.24
VAL;RBCPOL;4;N;0.24;0.28;rbc-palmitoleic-16-1n7_0.24_0.28
VAL;RBCPOL;4;N;0.28;0.33;rbc-palmitoleic-16-1n7_0.28_0.33
VAL;RBCPOL;4;N;0.33;0.42;rbc-palmitoleic-16-1n7_0.33_0.42
VAL;RBCPOL;4;N;0.42;1.52;rbc-palmitoleic-16-1n7_0.42_1.52
NAME;RBCPOL;4;N;;;rbc-palmitoleic-16-1n7
VAL;RBCPUF;5;N;21.74;38.99;rbc-pufa_21.74_38.99
VAL;RBCPUF;4;N;38.99;41.0;rbc-pufa_38.99_41.0
VAL;RBCPUF;5;N;41.0;42.53;rbc-pufa_41.0_42.53
VAL;RBCPUF;5;N;42.53;43.85;rbc-pufa_42.53_43.85
VAL;RBCPUF;5;N;43.85;49.45;rbc-pufa_43.85_49.45
NAME;RBCPUF;5;N;;;rbc-pufa
VAL;RBCSFA;4;N;34.84;38.7;rbc-sfa_34.84_38.7
VAL;RBCSFA;5;N;38.7;39.73;rbc-sfa_38.7_39.73
VAL;RBCSFA;5;N;39.73;41.02;rbc-sfa_39.73_41.02
VAL;RBCSFA;5;N;41.02;43.12;rbc-sfa_41.02_43.12
VAL;RBCSFA;5;N;43.12;58.55;rbc-sfa_43.12_58.55
NAME;RBCSFA;5;N;;;rbc-sfa
VAL;RBCSFM;4;N;1.76;2.12;rbc-sfa-mufa_1.76_2.12
VAL;RBCSFM;4;N;2.12;2.27;rbc-sfa-mufa_2.12_2.27
VAL;RBCSFM;4;N;2.27;2.44;rbc-sfa-mufa_2.27_2.44
VAL;RBCSFM;4;N;2.44;2.61;rbc-sfa-mufa_2.44_2.61
VAL;RBCSFM;3;N;2.61;4.0;rbc-sfa-mufa_2.61_4.0
NAME;RBCSFM;3;N;;;rbc-sfa-mufa
VAL;RBCSTE;5;N;13.91;16.39;rbc-stearic-18-0_13.91_16.39
VAL;RBCSTE;5;N;16.39;17.35;rbc-stearic-18-0_16.39_17.35
VAL;RBCSTE;5;N;17.35;18.01;rbc-stearic-18-0_17.35_18.01
VAL;RBCSTE;5;N;18.01;18.99;rbc-stearic-18-0_18.01_18.99
VAL;RBCSTE;5;N;18.99;25.19;rbc-stearic-18-0_18.99_25.19
NAME;RBCSTE;5;N;;;rbc-stearic-18-0
VAL;RBCVAC;4;N;0.61;1.08;rbc-vaccenic-18-1n7_0.61_1.08
VAL;RBCVAC;4;N;1.08;1.16;rbc-vaccenic-18-1n7_1.08_1.16
VAL;RBCVAC;4;N;1.16;1.23;rbc-vaccenic-18-1n7_1.16_1.23
VAL;RBCVAC;4;N;1.23;1.32;rbc-vaccenic-18-1n7_1.23_1.32
VAL;RBCVAC;4;N;1.32;1.94;rbc-vaccenic-18-1n7_1.32_1.94
NAME;RBCVAC;4;N;;;rbc-vaccenic-18-1n7
VAL;RDW;4;N;11.1;12.1;rdw-cv_11.1_12.1
VAL;RDW;4;N;12.1;12.7;rdw-cv_12.1_12.7
VAL;RDW;4;N;12.7;13.2;rdw-cv_12.7_13.2
VAL;RDW;4;N;13.2;13.8;rdw-cv_13.2_13.8
VAL;RDW;4;N;13.8;43.5;rdw-cv_13.8_43.5
NAME;RDW;4;N;;;rdw-cv
VAL;CALOR;6;N;1202.0;1620.4;recommended-calorie-intake_1202.0_1620.4
VAL;CALOR;6;N;1620.4;1838.6;recommended-calorie-intake_1620.4_1838.6
VAL;CALOR;6;N;1838.6;2118.6;recommended-calorie-intake_1838.6_2118.6
VAL;CALOR;6;N;2118.6;2477.8;recommended-calorie-intake_2118.6_2477.8
VAL;CALOR;6;N;2477.8;3395.0;recommended-calorie-intake_2477.8_3395.0
NAME;CALOR;6;N;;;recommended-calorie-intake
VAL;RS;1;C;0;0;recruitment_site_icl
VAL;RS;1;C;1;1;recruitment_site_auth
VAL;RS;1;C;2;2;recruitment_site_uveg
VAL;RS;1;C;3;3;recruitment_site_cork
VAL;RS;1;C;4;4;recruitment_site_cbg
NAME;RS;1;C;;;recruitment_site
VAL;RETL;6;N;0.0;819.07;retinol_0.0_819.07
VAL;RETL;7;N;819.07;1149.44;retinol_819.07_1149.44
VAL;RETL;6;N;1149.44;1426.1;retinol_1149.44_1426.1
VAL;RETL;7;N;1426.1;1844.93;retinol_1426.1_1844.93
VAL;RETL;8;N;1844.93;19402.87;retinol_1844.93_19402.87
NAME;RETL;8;N;;;retinol
VAL;RIBF;4;N;0.15;5.02;riboflavin_0.15_5.02
VAL;RIBF;4;N;5.02;6.21;riboflavin_5.02_6.21
VAL;RIBF;4;N;6.21;8.23;riboflavin_6.21_8.23
VAL;RIBF;5;N;8.23;10.68;riboflavin_8.23_10.68
VAL;RIBF;6;N;10.68;537.66;riboflavin_10.68_537.66
NAME;RIBF;6;N;;;riboflavin
VAL;RIV;6;N;50.88;639.88;rivoflavine_50.88_639.88
VAL;RIV;7;N;639.88;1346.89;rivoflavine_639.88_1346.89
VAL;RIV;7;N;1346.89;2735.64;rivoflavine_1346.89_2735.64
VAL;RIV;7;N;2735.64;6792.21;rivoflavine_2735.64_6792.21
VAL;RIV;9;N;6792.21;187591.54;rivoflavine_6792.21_187591.54
NAME;RIV;9;N;;;rivoflavine
VAL;RMSSD;5;N;8.91;16.03;rmssd_8.91_16.03
VAL;RMSSD;5;N;16.03;22.16;rmssd_16.03_22.16
VAL;RMSSD;5;N;22.16;29.12;rmssd_22.16_29.12
VAL;RMSSD;5;N;29.12;40.07;rmssd_29.12_40.07
VAL;RMSSD;6;N;40.07;104.89;rmssd_40.07_104.89
NAME;RMSSD;6;N;;;rmssd
VAL;STMS;1;C;0;0;sample-type-ms_serum
NAME;STMS;1;C;;;sample-type-ms
VAL;STMU;1;C;0;0;sample-type-mu_urine
NAME;STMU;1;C;;;sample-type-mu
VAL;SW;3;N;0.2;0.6;sample-weight_0.2_0.6
VAL;SW;3;N;0.6;0.6;sample-weight_0.6_0.6
VAL;SW;3;N;0.6;0.6;sample-weight_0.6_0.6
VAL;SW;3;N;0.6;0.6;sample-weight_0.6_0.6
VAL;SW;3;N;0.6;0.6;sample-weight_0.6_0.6
NAME;SW;3;N;;;sample-weight
VAL;SARMS;4;N;0.01;0.02;sarcosine-ms_0.01_0.02
VAL;SARMS;4;N;0.02;0.02;sarcosine-ms_0.02_0.02
VAL;SARMS;4;N;0.02;0.02;sarcosine-ms_0.02_0.02
VAL;SARMS;4;N;0.02;0.03;sarcosine-ms_0.02_0.03
VAL;SARMS;4;N;0.03;0.08;sarcosine-ms_0.03_0.08
NAME;SARMS;4;N;;;sarcosine-ms
VAL;SARMU;4;N;0.0;0.01;sarcosine-mu_0.0_0.01
VAL;SARMU;4;N;0.01;0.02;sarcosine-mu_0.01_0.02
VAL;SARMU;4;N;0.02;0.04;sarcosine-mu_0.02_0.04
VAL;SARMU;4;N;0.04;0.11;sarcosine-mu_0.04_0.11
VAL;SARMU;4;N;0.11;3.81;sarcosine-mu_0.11_3.81
NAME;SARMU;4;N;;;sarcosine-mu
VAL;SARNS;3;N;0.0;0.0;sarcosine-ns_0.0_0.0
VAL;SARNS;3;N;0.0;0.0;sarcosine-ns_0.0_0.0
VAL;SARNS;4;N;0.0;0.01;sarcosine-ns_0.0_0.01
VAL;SARNS;4;N;0.01;0.16;sarcosine-ns_0.01_0.16
VAL;SARNS;4;N;0.16;0.52;sarcosine-ns_0.16_0.52
NAME;SARNS;4;N;;;sarcosine-ns
VAL;SARNU;4;N;0.0;0.66;sarcosine-nu_0.0_0.66
VAL;SARNU;4;N;0.66;1.25;sarcosine-nu_0.66_1.25
VAL;SARNU;5;N;1.25;320.0;sarcosine-nu_1.25_320.0
NAME;SARNU;5;N;;;sarcosine-nu
VAL;SAT;5;N;0.99;82.51;satd-fa_0.99_82.51
VAL;SAT;6;N;82.51;104.55;satd-fa_82.51_104.55
VAL;SAT;6;N;104.55;128.95;satd-fa_104.55_128.95
VAL;SAT;6;N;128.95;163.73;satd-fa_128.95_163.73
VAL;SAT;6;N;163.73;628.69;satd-fa_163.73_628.69
NAME;SAT;6;N;;;satd-fa
VAL;SAUS;3;N;0.0;0.0;sausages_0.0_0.0
VAL;SAUS;4;N;0.0;96.0;sausages_0.0_96.0
VAL;SAUS;7;N;96.0;1428.89;sausages_96.0_1428.89
NAME;SAUS;7;N;;;sausages
VAL;SDNN;5;N;11.4;23.84;sdnn_11.4_23.84
VAL;SDNN;5;N;23.84;31.14;sdnn_23.84_31.14
VAL;SDNN;5;N;31.14;39.52;sdnn_31.14_39.52
VAL;SDNN;5;N;39.52;50.31;sdnn_39.52_50.31
VAL;SDNN;6;N;50.31;141.18;sdnn_50.31_141.18
NAME;SDNN;6;N;;;sdnn
VAL;SED;8;N;3472.0;33495.23;sedentary_3472.0_33495.23
VAL;SED;8;N;33495.23;38084.04;sedentary_33495.23_38084.04
VAL;SED;8;N;38084.04;41372.07;sedentary_38084.04_41372.07
VAL;SED;7;N;41372.07;45334.6;sedentary_41372.07_45334.6
VAL;SED;8;N;45334.6;57462.71;sedentary_45334.6_57462.71
NAME;SED;8;N;;;sedentary
VAL;SEL;5;N;8.19;169.8;selenium_8.19_169.8
VAL;SEL;6;N;169.8;243.89;selenium_169.8_243.89
VAL;SEL;6;N;243.89;305.14;selenium_243.89_305.14
VAL;SEL;6;N;305.14;423.88;selenium_305.14_423.88
VAL;SEL;7;N;423.88;1000.04;selenium_423.88_1000.04
NAME;SEL;7;N;;;selenium
VAL;SERHI;8;N;1612.45;14794.34;serine-hi_1612.45_14794.34
VAL;SERHI;8;N;14794.34;19256.82;serine-hi_14794.34_19256.82
VAL;SERHI;8;N;19256.82;27343.07;serine-hi_19256.82_27343.07
VAL;SERHI;9;N;27343.07;112257.96;serine-hi_27343.07_112257.96
VAL;SERHI;9;N;112257.96;610343.43;serine-hi_112257.96_610343.43
NAME;SERHI;9;N;;;serine-hi
VAL;SERMS;4;N;0.29;0.54;serine-ms_0.29_0.54
VAL;SERMS;4;N;0.54;0.63;serine-ms_0.54_0.63
VAL;SERMS;4;N;0.63;0.73;serine-ms_0.63_0.73
VAL;SERMS;4;N;0.73;0.88;serine-ms_0.73_0.88
VAL;SERMS;5;N;0.88;22.58;serine-ms_0.88_22.58
NAME;SERMS;5;N;;;serine-ms
VAL;SERMU;4;N;0.01;0.79;serine-mu_0.01_0.79
VAL;SERMU;4;N;0.79;1.23;serine-mu_0.79_1.23
VAL;SERMU;4;N;1.23;1.72;serine-mu_1.23_1.72
VAL;SERMU;4;N;1.72;2.45;serine-mu_1.72_2.45
VAL;SERMU;5;N;2.45;65.48;serine-mu_2.45_65.48
NAME;SERMU;5;N;;;serine-mu
VAL;SER2;9;N;32053.5;593988.16;serotonin_32053.5_593988.16
